step,train_loss
3622,3.1812387
3623,3.2085383
3624,3.1284058
3625,3.1396871
3626,3.2906828
3627,3.3727667
3628,3.3398628
3629,3.2989895
3630,3.4293857
3631,3.3283849
3632,3.3142643
3633,3.3533156
3634,3.3433561
3635,3.3637505
3636,3.3392205
3637,3.3413205
3638,3.3532753
3639,3.3027828
3640,3.3443899
3641,3.2531288
3642,3.3259614
3643,3.2827461
3644,3.2717309
3645,3.2325542
3646,3.2983022
3647,3.2702703
3648,3.3051505
3649,3.268764
3650,3.2764683
3651,3.2786388
3652,3.2187002
3653,3.3003681
3654,3.2863975
3655,3.2870727
3656,3.250299
3657,3.2863865
3658,3.321429
3659,3.2435014
3660,3.2966137
3661,3.3050427
3662,3.2087238
3663,3.1829438
3664,3.191669
3665,3.1468394
3666,3.174329
3667,3.202795
3668,3.2434382
3669,3.1638935
3670,3.2137196
3671,3.2547655
3672,3.2091637
3673,3.1957953
3674,3.3419576
3675,3.3572922
3676,3.2959852
3677,3.3154924
3678,3.3247876
3679,3.2814689
3680,3.2955136
3681,3.368145
3682,3.3737733
3683,3.2932687
3684,3.3466735
3685,3.2626159
3686,3.3168292
3687,3.259886
3688,3.2640069
3689,3.2549722
3690,3.3011534
3691,3.2267032
3692,3.3002706
3693,3.3007185
3694,3.3503177
3695,3.3192391
3696,3.3782825
3697,3.2475958
3698,3.2615926
3699,3.2249899
3700,3.2085824
3701,3.285481
3702,3.2806177
3703,3.299088
3704,3.2975688
3705,3.2699578
3706,3.3450992
3707,3.2848008
3708,3.3145766
3709,3.1612854
3710,3.2547488
3711,3.1691532
3712,3.1953402
3713,3.2378652
3714,3.2227705
3715,3.2187209
3716,3.1852422
3717,3.2228026
3718,3.1543303
3719,3.1527717
3720,3.1796901
3721,3.3940279
3722,3.360065
3723,3.3386872
3724,3.3691263
3725,3.4049001
3726,3.3837426
3727,3.3807936
3728,3.3242424
3729,3.3159914
3730,3.3079641
3731,3.31704
3732,3.3156829
3733,3.2830651
3734,3.3006899
3735,3.2434607
3736,3.2824862
3737,3.2695644
3738,3.3037062
3739,3.2195902
3740,3.2738857
3741,3.3126609
3742,3.3068552
3743,3.2581506
3744,3.2650292
3745,3.1996963
3746,3.2303772
3747,3.3094378
3748,3.3058767
3749,3.3192663
3750,3.3202615
3751,3.3067126
3752,3.261683
3753,3.2474749
3754,3.3219655
3755,3.1676016
3756,3.1290264
3757,3.2649844
3758,3.1969061
3759,3.1497321
3760,3.1543918
3761,3.1884665
3762,3.2327166
3763,3.196172
3764,3.1746879
3765,3.1602533
3766,3.2885246
3767,3.3454676
3768,3.3070974
3769,3.3073177
3770,3.3444991
3771,3.2974968
3772,3.3186209
3773,3.3569057
3774,3.3033674
3775,3.2717469
3776,3.3217955
3777,3.3324168
3778,3.2926552
3779,3.3404002
3780,3.3084812
3781,3.2620218
3782,3.3068342
3783,3.2414727
3784,3.2695656
3785,3.3011162
3786,3.304003
3787,3.253242
3788,3.2736833
3789,3.2245071
3790,3.280654
3791,3.2367322
3792,3.2699273
3793,3.3097572
3794,3.3122578
3795,3.2790275
3796,3.2561512
3797,3.3180065
3798,3.3218966
3799,3.2609856
3800,3.2082338
3801,3.1628654
3802,3.1998439
3803,3.1635516
3804,3.1441629
3805,3.1713889
3806,3.2148218
3807,3.1838992
3808,3.2111282
3809,3.1365106
3810,3.1800921
3811,3.1584148
3812,3.2964344
3813,3.2940514
3814,3.2711163
3815,3.3106372
3816,3.3224013
3817,3.3621926
3818,3.3253617
3819,3.30936
3820,3.3017998
3821,3.2617619
3822,3.3313866
3823,3.4413831
3824,3.29144
3825,3.3398318
3826,3.2250047
3827,3.2995346
3828,3.2799339
3829,3.3267508
3830,3.3208878
3831,3.291256
3832,3.2191455
3833,3.2989016
3834,3.2731411
3835,3.2200148
3836,3.2319121
3837,3.2520061
3838,3.2098286
3839,3.3057032
3840,3.3305898
3841,3.3112071
3842,3.1794062
3843,3.3008745
3844,3.2618778
3845,3.2928209
3846,3.252702
3847,3.1840665
3848,3.119586
3849,3.2400014
3850,3.1908166
3851,3.2039537
3852,3.2279706
3853,3.2528031
3854,3.2209952
3855,3.2111995
3856,3.2030964
3857,3.1931992
3858,3.135437
3859,3.2627459
3860,3.3165572
3861,3.3172584
3862,3.3266838
3863,3.2331371
3864,3.3169177
3865,3.3434262
3866,3.3254862
3867,3.2388678
3868,3.3440948
3869,3.3023283
3870,3.2809849
3871,3.2103677
3872,3.2934716
3873,3.3398652
3874,3.2992918
3875,3.2343502
3876,3.3176262
3877,3.2539666
3878,3.2713697
3879,3.2870283
3880,3.2240891
3881,3.3100688
3882,3.3013372
3883,3.2535501
3884,3.2418847
3885,3.2189026
3886,3.2854133
3887,3.2820044
3888,3.2887378
3889,3.3618395
3890,3.3142567
3891,3.2567935
3892,3.2918987
3893,3.3710036
3894,3.2848527
3895,3.1913068
3896,3.1454051
3897,3.1976426
3898,3.1864512
3899,3.1680753
3900,3.1705067
3901,3.1546273
3902,3.1507561
3903,3.1666551
3904,3.1845908
3905,3.1602416
3906,3.171736
3907,3.3171537
3908,3.2981668
3909,3.2891171
3910,3.2954898
3911,3.280441
3912,3.28601
3913,3.3084784
3914,3.2973323
3915,3.2914555
3916,3.2802775
3917,3.2719367
3918,3.3526962
3919,3.352078
3920,3.3002396
3921,3.2849779
3922,3.2336876
3923,3.2657697
3924,3.2526164
3925,3.2294831
3926,3.3189588
3927,3.2996392
3928,3.2678425
3929,3.2111669
3930,3.2288375
3931,3.21596
3932,3.2058873
3933,3.2558165
3934,3.3002253
3935,3.3069568
3936,3.2632287
3937,3.298054
3938,3.3175485
3939,3.2741547
3940,3.2777221
3941,3.3421569
3942,3.2053504
3943,3.1802762
3944,3.1831069
3945,3.1092436
3946,3.1047015
3947,3.1878812
3948,3.1288526
3949,3.1515296
3950,3.2184248
3951,3.2561023
3952,3.1393387
3953,3.249064
3954,3.2482543
3955,3.3063178
3956,3.3199325
3957,3.3016667
3958,3.3021665
3959,3.3333139
3960,3.2773998
3961,3.266552
3962,3.3065388
3963,3.2294145
3964,3.3048882
3965,3.3326089
3966,3.3247418
3967,3.3354936
3968,3.2602818
3969,3.2022681
3970,3.2932098
3971,3.3342552
3972,3.278764
3973,3.2733378
3974,3.2850177
3975,3.2227654
3976,3.2121036
3977,3.2493527
3978,3.315866
3979,3.3357029
3980,3.263361
3981,3.251292
3982,3.3116817
3983,3.2928071
3984,3.2731862
3985,3.2634768
3986,3.2430313
3987,3.2776234
3988,3.242496
3989,3.2007875
3990,3.1658893
3991,3.1566098
3992,3.234369
3993,3.1643505
3994,3.1323609
3995,3.1416035
3996,3.1828499
3997,3.1825757
3998,3.1492362
3999,3.1847026
4000,3.3011067
4001,3.307111
4002,3.3214648
4003,3.2660787
4004,3.3096888
4005,3.3282695
4006,3.2601721
4007,3.2920067
4008,3.3522215
4009,3.3066654
4010,3.3178062
4011,3.290875
4012,3.3699319
4013,3.2862039
4014,3.3071823
4015,3.2519202
4016,3.2060084
4017,3.2251143
4018,3.2008705
4019,3.2653682
4020,3.3102388
4021,3.2425108
4022,3.3020329
4023,3.2418861
4024,3.2564931
4025,3.2594976
4026,3.2704144
4027,3.2471719
4028,3.238889
4029,3.299161
4030,3.2884367
4031,3.296958
4032,3.3289943
4033,3.2765183
4034,3.2760072
4035,3.1811337
4036,3.1849651
4037,3.1953623
4038,3.0809319
4039,3.1807506
4040,3.1372695
4041,3.1303284
4042,3.2182367
4043,3.0938299
4044,3.2044013
4045,3.1854007
4046,3.1745088
4047,3.3291466
4048,3.3273876
4049,3.313544
4050,3.3282473
4051,3.3653433
4052,3.3090634
4053,3.3114305
4054,3.2689767
4055,3.2839074
4056,3.3215048
4057,3.3739171
4058,3.2747412
4059,3.2095177
4060,3.2417867
4061,3.2491772
4062,3.2820148
4063,3.2980461
4064,3.270041
4065,3.2907858
4066,3.2463276
4067,3.291991
4068,3.1785221
4069,3.2803812
4070,3.2614536
4071,3.2013311
4072,3.2187812
4073,3.3005509
4074,3.2562916
4075,3.2880018
4076,3.2981977
4077,3.2472291
4078,3.2952907
4079,3.2414699
4080,3.3020184
4081,3.2564032
4082,3.1976957
4083,3.1484766
4084,3.1376801
4085,3.1843922
4086,3.1374702
4087,3.1901431
4088,3.1504917
4089,3.132257
4090,3.2037017
4091,3.1936562
4092,3.090524
4093,3.2490394
4094,3.259505
4095,3.3434978
4096,3.2940991
4097,3.2390447
4098,3.2565796
4099,3.3034067
4100,3.3407049
4101,3.2987375
4102,3.3287561
4103,3.270412
4104,3.2705629
4105,3.2569463
4106,3.2331805
4107,3.2852948
4108,3.2157404
4109,3.2365236
4110,3.2506125
4111,3.2634127
4112,3.2474732
4113,3.1930265
4114,3.2757468
4115,3.2475436
4116,3.2516303
4117,3.2108886
4118,3.2951646
4119,3.190666
4120,3.2623963
4121,3.2746949
4122,3.243834
4123,3.2565613
4124,3.2597504
4125,3.3281975
4126,3.2762275
4127,3.2447765
4128,3.1531341
4129,3.1658931
4130,3.1019502
4131,3.2250204
4132,3.1659217
4133,3.1834702
4134,3.1062558
4135,3.2064974
4136,3.1439939
4137,3.1933584
4138,3.096477
4139,3.1766148
4140,3.2606509
4141,3.3032992
4142,3.2943418
4143,3.3622894
4144,3.284894
4145,3.3324676
4146,3.283139
4147,3.2532675
4148,3.2785542
4149,3.3111691
4150,3.321722
4151,3.2578444
4152,3.277885
4153,3.2457244
4154,3.2501819
4155,3.2642512
4156,3.2756684
4157,3.2235775
4158,3.1787343
4159,3.2517126
4160,3.1959534
4161,3.2443242
4162,3.2267365
4163,3.2717328
4164,3.3086607
4165,3.3168957
4166,3.3112929
4167,3.2903316
4168,3.2376461
4169,3.2144437
4170,3.268167
4171,3.2790349
4172,3.2803092
4173,3.2462859
4174,3.3389964
4175,3.1785336
4176,3.1064928
4177,3.186986
4178,3.1647196
4179,3.1358767
4180,3.152782
4181,3.1563919
4182,3.0922451
4183,3.1911752
4184,3.143173
4185,3.1086464
4186,3.3915601
4187,3.3519826
4188,3.3422818
4189,3.3325658
4190,3.2947941
4191,3.2900038
4192,3.3184609
4193,3.2597871
4194,3.3208408
4195,3.3232944
4196,3.3253052
4197,3.2923646
4198,3.2523923
4199,3.2448626
4200,3.238889
4201,3.1855502
4202,3.1382966
4203,3.2111301
4204,3.1934471
4205,3.2066746
4206,3.2981629
4207,3.2528079
4208,3.2448635
4209,3.2213347
4210,3.2629371
4211,3.2806895
4212,3.3193672
4213,3.2756374
4214,3.3124437
4215,3.2406452
4216,3.2417388
4217,3.2946494
4218,3.2885926
4219,3.2993488
4220,3.2793877
4221,3.1252656
4222,3.1454475
4223,3.1207032
4224,3.1486206
4225,3.156276
4226,3.1582651
4227,3.0963137
4228,3.2071428
4229,3.187942
4230,3.1497183
4231,3.0838532
4232,3.2604403
4233,3.300782
4234,3.2874713
4235,3.2558649
4236,3.3165753
4237,3.3052406
4238,3.3756752
4239,3.316978
4240,3.304585
4241,3.2569599
4242,3.2985995
4243,3.2691817
4244,3.2304194
4245,3.1977592
4246,3.2089989
4247,3.2028308
4248,3.2510052
4249,3.215198
4250,3.2501149
4251,3.2190201
4252,3.2836556
4253,3.2323267
4254,3.260711
4255,3.2138884
4256,3.1778455
4257,3.2884467
4258,3.2542117
4259,3.3164637
4260,3.2735276
4261,3.3051834
4262,3.2448096
4263,3.2738395
4264,3.2368884
4265,3.2822454
4266,3.2724504
4267,3.3257313
4268,3.1241951
4269,3.1584761
4270,3.1726525
4271,3.1161873
4272,3.185379
4273,3.1725204
4274,3.1537976
4275,3.158839
4276,3.2274766
4277,3.1697335
4278,3.1537378
4279,3.1779487
4280,3.3070199
4281,3.3557692
4282,3.2691898
4283,3.3047221
4284,3.286942
4285,3.2954237
4286,3.3241401
4287,3.2967217
4288,3.3169241
4289,3.3144264
4290,3.2843349
4291,3.2838302
4292,3.2860522
4293,3.2430322
4294,3.2596989
4295,3.2356915
4296,3.2868526
4297,3.2605846
4298,3.2536511
4299,3.2577119
4300,3.1999173
4301,3.2275434
4302,3.2655625
4303,3.1785269
4304,3.2680833
4305,3.2984459
4306,3.2833731
4307,3.313674
4308,3.2418163
4309,3.3309464
4310,3.2144132
4311,3.2225764
4312,3.2748339
4313,3.2552462
4314,3.226316
4315,3.1323922
4316,3.1551433
4317,3.1519361
4318,3.1864696
4319,3.1838479
4320,3.1147265
4321,3.1659346
4322,3.2018788
4323,3.1518145
4324,3.1321464
4325,3.1647024
4326,3.1749148
4327,3.3328252
4328,3.2991259
4329,3.3074679
4330,3.345294
4331,3.2575843
4332,3.3210011
4333,3.2952309
4334,3.3322673
4335,3.2854688
4336,3.3177187
4337,3.2862215
4338,3.249428
4339,3.2954717
4340,3.2753935
4341,3.2534568
4342,3.246573
4343,3.3150353
4344,3.1965971
4345,3.2676458
4346,3.280201
4347,3.2690182
4348,3.2914464
4349,3.2678235
4350,3.2554979
4351,3.2410905
4352,3.273757
4353,3.2859921
4354,3.2696137
4355,3.3084068
4356,3.2585049
4357,3.2337925
4358,3.211566
4359,3.2858593
4360,3.2258711
4361,3.214504
4362,3.1909239
4363,3.1310606
4364,3.1708593
4365,3.0952487
4366,3.1149411
4367,3.1172755
4368,3.169441
4369,3.1250443
4370,3.1977634
4371,3.1576052
4372,3.1290312
4373,3.2533178
4374,3.2732151
4375,3.3013079
4376,3.2956188
4377,3.3356826
4378,3.2781305
4379,3.283603
4380,3.2682445
4381,3.3408165
4382,3.2827163
4383,3.2618575
4384,3.2535722
4385,3.2486813
4386,3.2414038
4387,3.1932263
4388,3.2028866
4389,3.3153844
4390,3.1872435
4391,3.298578
4392,3.1914442
4393,3.1878989
4394,3.2528772
4395,3.2098765
4396,3.2059414
4397,3.2960553
4398,3.3044229
4399,3.3243394
4400,3.2826006
4401,3.4281752
4402,3.2676425
4403,3.2456563
4404,3.2455699
4405,3.2905774
4406,3.2305045
4407,3.2475836
4408,3.2075753
4409,3.1731458
4410,3.1684918
4411,3.2166328
4412,3.1995463
4413,3.1171591
4414,3.2166712
4415,3.1746936
4416,3.145611
4417,3.1822503
4418,3.1694376
4419,3.0946696
4420,3.2837825
4421,3.2376404
4422,3.264358
4423,3.2753172
4424,3.3233852
4425,3.3134489
4426,3.2649512
4427,3.2555206
4428,3.2946286
4429,3.2813008
4430,3.2828431
4431,3.2454324
4432,3.2046969
4433,3.2281971
4434,3.2863297
4435,3.2420285
4436,3.1762264
4437,3.2655768
4438,3.2266681
4439,3.2231145
4440,3.2608635
4441,3.242641
4442,3.22576
4443,3.2090082
4444,3.2396324
4445,3.2421865
4446,3.2972507
4447,3.2210879
4448,3.2855127
4449,3.2198937
4450,3.2956777
4451,3.2797256
4452,3.2416101
4453,3.345084
4454,3.2266452
4455,3.126518
4456,3.0921183
4457,3.0925515
4458,3.1190603
4459,3.176589
4460,3.1516876
4461,3.1350062
4462,3.3181903
4463,3.1213794
4464,3.1634471
4465,3.1473076
4466,3.2861857
4467,3.2977536
4468,3.2867532
4469,3.2841098
4470,3.3055723
4471,3.3536601
4472,3.3413608
4473,3.2305901
4474,3.347136
4475,3.3038712
4476,3.3074889
4477,3.2633076
4478,3.2551005
4479,3.1917481
4480,3.24787
4481,3.2393997
4482,3.1701548
4483,3.2151377
4484,3.2664688
4485,3.2005844
4486,3.2395859
4487,3.2742105
4488,3.3212636
4489,3.2268755
4490,3.2667167
4491,3.2464967
4492,3.2375908
4493,3.2549224
4494,3.2296603
4495,3.2864919
4496,3.2505834
4497,3.3036423
4498,3.2620699
4499,3.2158644
4500,3.2864144
4501,3.1169183
4502,3.1591978
4503,3.0911129
4504,3.0780704
4505,3.1727617
4506,3.1780045
4507,3.145797
4508,3.1674049
4509,3.1489522
4510,3.2785993
4511,3.2180943
4512,3.1594844
4513,3.2029705
4514,3.237627
4515,3.3007877
4516,3.3235278
4517,3.2953458
4518,3.2397609
4519,3.294333
4520,3.2631164
4521,3.2881827
4522,3.2825696
4523,3.2635942
4524,3.2601228
4525,3.241492
4526,3.2515142
4527,3.2078135
4528,3.2293429
4529,3.2000113
4530,3.2582154
4531,3.2523351
4532,3.1779256
4533,3.2317114
4534,3.2114549
4535,3.2139232
4536,3.2915294
4537,3.2970371
4538,3.244221
4539,3.2143698
4540,3.2804935
4541,3.2425094
4542,3.2603025
4543,3.2445138
4544,3.2217941
4545,3.3105547
4546,3.1913629
4547,3.2642169
4548,3.183892
4549,3.1270657
4550,3.1702437
4551,3.1643176
4552,3.2316461
4553,3.0653062
4554,3.1242175
4555,3.0613077
4556,3.1913254
4557,3.1392078
4558,3.0604308
4559,3.0941486
4560,3.2828207
4561,3.2515247
4562,3.2313921
4563,3.2469649
4564,3.3286858
4565,3.2444797
4566,3.2738085
4567,3.2866986
4568,3.2467067
4569,3.3060467
4570,3.1925452
4571,3.241456
4572,3.2427778
4573,3.2632308
4574,3.1825953
4575,3.1847925
4576,3.2087955
4577,3.3184221
4578,3.2494311
4579,3.1858609
4580,3.2694833
4581,3.2258759
4582,3.2906251
4583,3.2722776
4584,3.2053223
4585,3.299742
4586,3.2644467
4587,3.2828391
4588,3.2615852
4589,3.2667458
4590,3.1862152
4591,3.275907
4592,3.2619808
4593,3.2253656
4594,3.3587446
4595,3.1433532
4596,3.1634936
4597,3.1042557
4598,3.1649115
4599,3.1581626
4600,3.124083
4601,3.1483314
4602,3.1428103
4603,3.1293626
4604,3.1368787
4605,3.1121132
4606,3.2042892
4607,3.2467976
4608,3.3286719
4609,3.2638612
4610,3.2973678
4611,3.2629566
4612,3.2521732
4613,3.3085284
4614,3.2681742
4615,3.2069902
4616,3.2967613
4617,3.2291443
4618,3.2241979
4619,3.240129
4620,3.2395401
4621,3.2210498
4622,3.1930821
4623,3.2605231
4624,3.2403488
4625,3.2317965
4626,3.1770658
4627,3.2420068
4628,3.2510488
4629,3.2736938
4630,3.2564015
4631,3.2431207
4632,3.2047434
4633,3.2046554
4634,3.2751868
4635,3.2776525
4636,3.2428832
4637,3.2665994
4638,3.2725301
4639,3.2516537
4640,3.2477217
4641,3.134733
4642,3.0483751
4643,3.0977612
4644,3.093468
4645,3.1150107
4646,3.1274438
4647,3.1287456
4648,3.1435037
4649,3.120183
4650,3.1743417
4651,3.1375751
4652,3.001543
4653,3.2429397
4654,3.2513392
4655,3.2764273
4656,3.2760382
4657,3.2517202
4658,3.260936
4659,3.2615829
4660,3.251796
4661,3.3389707
4662,3.2562668
4663,3.1684339
4664,3.1691766
4665,3.2060225
4666,3.2035344
4667,3.2342257
4668,3.1963899
4669,3.2078505
4670,3.2167521
4671,3.2198586
4672,3.2563722
4673,3.2144134
4674,3.2200778
4675,3.2783592
4676,3.1971483
4677,3.2819428
4678,3.2355294
4679,3.1774621
4680,3.2245874
4681,3.2544346
4682,3.2981896
4683,3.2438955
4684,3.2603452
4685,3.237433
4686,3.2075379
4687,3.2196593
4688,3.1839945
4689,3.1550856
4690,3.1722019
4691,3.0769012
4692,3.1665819
4693,3.1673017
4694,3.1597967
4695,3.2080681
4696,3.159446
4697,3.1464133
4698,3.0804439
4699,3.2145526
4700,3.2407496
4701,3.3186736
4702,3.2378864
4703,3.3327873
4704,3.3257685
4705,3.3380282
4706,3.2982452
4707,3.2926676
4708,3.2583618
4709,3.1429303
4710,3.1774137
4711,3.2320886
4712,3.2765584
4713,3.1883373
4714,3.2818542
4715,3.2734361
4716,3.1949911
4717,3.1727843
4718,3.2679069
4719,3.1996505
4720,3.2748113
4721,3.2498062
4722,3.2678516
4723,3.2128847
4724,3.24686
4725,3.2474208
4726,3.2413969
4727,3.2659357
4728,3.2460914
4729,3.2298143
4730,3.2679126
4731,3.2595105
4732,3.2761552
4733,3.1295011
4734,3.1157303
4735,3.1563623
4736,3.1567783
4737,3.1713023
4738,3.1312242
4739,3.1189656
4740,3.1109018
4741,3.1276753
4742,3.1149323
4743,3.0905905
4744,3.0924048
4745,3.2539878
4746,3.2498393
4747,3.3034954
4748,3.2477944
4749,3.2870808
4750,3.2228885
4751,3.3240404
4752,3.1973734
4753,3.2740879
4754,3.2632399
4755,3.1976762
4756,3.1695118
4757,3.1700671
4758,3.24933
4759,3.2205796
4760,3.2471576
4761,3.2136199
4762,3.1909518
4763,3.2265477
4764,3.1969838
4765,3.2374928
4766,3.2649946
4767,3.3149529
4768,3.204109
4769,3.2704642
4770,3.2236781
4771,3.2783318
4772,3.2502167
4773,3.247046
4774,3.2396796
4775,3.2030795
4776,3.3053966
4777,3.2546172
4778,3.2209561
4779,3.2653568
4780,3.1020956
4781,3.202322
4782,3.0789995
4783,3.1178396
4784,3.0747871
4785,3.0915201
4786,3.1711955
4787,3.1467509
4788,3.1429944
4789,3.2004528
4790,3.0815763
4791,3.1587355
4792,3.2513394
4793,3.289952
4794,3.3623009
4795,3.2469223
4796,3.3544931
4797,3.2017102
4798,3.2621117
4799,3.2383566
4800,3.2447169
4801,3.2222493
4802,3.2290468
4803,3.1986949
4804,3.2489367
4805,3.239248
4806,3.2113674
4807,3.2557313
4808,3.1402469
4809,3.2071567
4810,3.1817851
4811,3.1921523
4812,3.2267706
4813,3.268537
4814,3.3279743
4815,3.2150102
4816,3.2736137
4817,3.2882929
4818,3.3136559
4819,3.2543197
4820,3.2304151
4821,3.2644069
4822,3.2625129
4823,3.2083719
4824,3.2630384
4825,3.2469745
4826,3.187228
4827,3.0944123
4828,3.1557717
4829,3.0852709
4830,3.1452549
4831,3.1392224
4832,3.0409558
4833,3.099576
4834,3.110852
4835,3.1193683
4836,3.0771048
4837,3.0668561
4838,3.1475124
4839,3.2761497
4840,3.2419055
4841,3.2427039
4842,3.2660954
4843,3.2852824
4844,3.1944892
4845,3.2236583
4846,3.2849498
4847,3.2775767
4848,3.2140522
4849,3.1735351
4850,3.2632065
4851,3.2534273
4852,3.2586718
4853,3.2918053
4854,3.2446616
4855,3.3116746
4856,3.2533321
4857,3.2051454
4858,3.1525922
4859,3.2359903
4860,3.2613876
4861,3.3031108
4862,3.2995458
4863,3.2730596
4864,3.2449708
4865,3.2522073
4866,3.2519486
4867,3.2300169
4868,3.2342916
4869,3.2451279
4870,3.2067142
4871,3.1799209
4872,3.2863457
4873,3.0414124
4874,3.2906599
4875,3.1028116
4876,3.0936418
4877,3.1263433
4878,3.0712109
4879,3.1479514
4880,3.1306906
4881,3.0803492
4882,3.2398427
4883,3.0879362
4884,3.0943446
4885,3.2963982
4886,3.2556608
4887,3.2685704
4888,3.2598763
4889,3.2587988
4890,3.3002281
4891,3.2947874
4892,3.2349193
4893,3.2845781
4894,3.2709537
4895,3.196069
4896,3.2177496
4897,3.2124765
4898,3.2282872
4899,3.2231414
4900,3.267765
4901,3.2308645
4902,3.1901102
4903,3.3002903
4904,3.2908108
4905,3.2417517
4906,3.2787993
4907,3.2705791
4908,3.2980907
4909,3.2536812
4910,3.2278209
4911,3.2455354
4912,3.2030957
4913,3.2918818
4914,3.2559443
4915,3.2411287
4916,3.1899219
4917,3.2858856
4918,3.2066889
4919,3.2661483
4920,3.1586862
4921,3.1485322
4922,3.1361661
4923,3.1785326
4924,3.1447017
4925,3.125335
4926,3.0744889
4927,3.1225977
4928,3.0954192
4929,3.1513662
4930,3.0795074
4931,3.1209433
4932,3.2785966
4933,3.2230175
4934,3.2538958
4935,3.275465
4936,3.2101021
4937,3.2949421
4938,3.3166227
4939,3.2122033
4940,3.2227712
4941,3.2696557
4942,3.1944096
4943,3.2953641
4944,3.2391536
4945,3.2302368
4946,3.2597775
4947,3.2245522
4948,3.2342701
4949,3.2212818
4950,3.2389412
4951,3.3134215
4952,3.2009692
4953,3.3216264
4954,3.3351455
4955,3.2246161
4956,3.210526
4957,3.257906
4958,3.2773559
4959,3.2525215
4960,3.2415032
4961,3.1855416
4962,3.2630215
4963,3.2332141
4964,3.2796657
4965,3.2190883
4966,3.1173861
4967,3.0834646
4968,3.1067655
4969,3.1480234
4970,3.0872436
4971,3.0429742
4972,3.1535382
4973,3.0873961
4974,3.1544933
4975,3.0263746
4976,3.1185348
4977,3.1658006
4978,3.2869358
4979,3.3007445
4980,3.2210178
4981,3.2432745
4982,3.3365207
4983,3.2604513
4984,3.2631631
4985,3.2695525
4986,3.1951563
4987,3.1431215
4988,3.2282379
4989,3.2197566
4990,3.194015
4991,3.2061749
4992,3.2402873
4993,3.2512517
4994,3.2169554
4995,3.247622
4996,3.2285597
4997,3.1834123
4998,3.2867336
4999,3.2670307
5000,3.2861941
5001,3.2281766
5002,3.2214234
5003,3.2479892
5004,3.2078345
5005,3.268681
5006,3.1557806
5007,3.2068818
5008,3.2074065
5009,3.2745967
5010,3.2425928
5011,3.2330959
5012,3.1718268
5013,3.0673993
5014,3.043154
5015,3.1224546
5016,3.0474133
5017,3.0835404
5018,3.0629058
5019,3.1033506
5020,3.1023602
5021,3.0772853
5022,3.061836
5023,3.0832958
5024,3.2394402
5025,3.2893279
5026,3.2982874
5027,3.2878401
5028,3.285403
5029,3.2814236
5030,3.217278
5031,3.2231102
5032,3.2280486
5033,3.2375844
5034,3.1866086
5035,3.1753478
5036,3.1939249
5037,3.1706679
5038,3.1904571
5039,3.1986246
5040,3.2104757
5041,3.2626591
5042,3.2112043
5043,3.2266412
5044,3.2157183
5045,3.3486073
5046,3.2850635
5047,3.232363
5048,3.2199867
5049,3.2187073
5050,3.2294343
5051,3.2598486
5052,3.2161458
5053,3.2591519
5054,3.2903669
5055,3.2485375
5056,3.2457287
5057,3.1844444
5058,3.2657847
5059,3.1106806
5060,3.0112255
5061,3.0712025
5062,3.1099207
5063,3.1040137
5064,3.1239085
5065,3.0690227
5066,3.0646257
5067,3.099174
5068,3.0965331
5069,3.0973935
5070,3.207588
5071,3.2249579
5072,3.2480452
5073,3.2544594
5074,3.2692933
5075,3.2658126
5076,3.2865901
5077,3.2625666
5078,3.2816706
5079,3.2122741
5080,3.2530875
5081,3.2361636
5082,3.2141378
5083,3.2527189
5084,3.2235575
5085,3.1790988
5086,3.2128909
5087,3.2141581
5088,3.2572279
5089,3.2001944
5090,3.2498879
5091,3.2745757
5092,3.3414855
5093,3.3242075
5094,3.2403369
5095,3.3177357
5096,3.2239385
5097,3.2527037
5098,3.2149427
5099,3.2719221
5100,3.2805214
5101,3.2071266
5102,3.2406249
5103,3.213825
5104,3.2352962
5105,3.1781573
5106,3.1448045
5107,3.1029751
5108,3.0540082
5109,3.0248389
5110,3.0627024
5111,3.0429778
5112,3.0258269
5113,3.0809081
5114,3.0838413
5115,3.0209048
5116,3.0819905
5117,3.2390056
5118,3.246594
5119,3.2645993
5120,3.2435195
5121,3.2163501
5122,3.2464294
5123,3.2071972
5124,3.161222
5125,3.1830196
5126,3.1980774
5127,3.1324382
5128,3.2075329
5129,3.2204819
5130,3.2502992
5131,3.1832027
5132,3.183279
5133,3.1557188
5134,3.2018971
5135,3.2593672
5136,3.3270564
5137,3.2726176
5138,3.2899783
5139,3.3292203
5140,3.2331536
5141,3.2545352
5142,3.2177517
5143,3.212142
5144,3.2151885
5145,3.2178607
5146,3.1970103
5147,3.2362394
5148,3.2511206
5149,3.2236114
5150,3.19979
5151,3.1169481
5152,3.0791173
5153,3.105859
5154,3.1806493
5155,3.0059161
5156,3.0812674
5157,3.0905945
5158,3.0100756
5159,3.1146488
5160,3.1233616
5161,3.1010184
5162,3.1715219
5163,3.2086282
5164,3.2647443
5165,3.1985633
5166,3.1981831
5167,3.2431736
5168,3.2402589
5169,3.2093995
5170,3.2384963
5171,3.2765968
5172,3.3292298
5173,3.1475642
5174,3.2513711
5175,3.2114785
5176,3.2084904
5177,3.1682532
5178,3.1590815
5179,3.1699889
5180,3.2031963
5181,3.2224853
5182,3.2654929
5183,3.2664299
5184,3.3044088
5185,3.2822704
5186,3.2424092
5187,3.2411461
5188,3.2164185
5189,3.2219505
5190,3.210757
5191,3.2304847
5192,3.2481725
